4019,"Northeaster University, Seattle Campus",Masters,3.66,169,Accepted
4020,TAMU,Masters,3.76,155,Accepted
4021,"Machine Learning, The University Of Illinois At Urbana-Champaign  UIUC",PhD,4,167,Rejected
4022,Illinois At Urbana Champaign (UIUC),Masters,3.85,166,Rejected
4023,UIUC,Masters,3.88,170,Accepted
4024,University Of Virginia,Masters,3.4,148,Accepted
4025,UCLA,Masters,3.77,168,Accepted
4026,University Of Southern California,Masters,3.93,168,Accepted
4027,CMU,Masters,3.93,168,Rejected
4028,UC Berkeley,Masters,3.93,168,Rejected
4029,U C San Diego,Masters,3.93,168,Accepted
4030,UC Los Angeles,Masters,3.93,168,Accepted
4031,UCLA,Masters,4,168,Accepted
4032,à¸µUniversity Of Maryland - College Park (UMD),Masters,3.66,170,Rejected
4033,TAMU,PhD,3.45,170,Accepted
4034,UC Berkeley,Masters,3.72,165,Accepted
4035,Duke,Masters,3.3,168,Accepted
4036,UC Irvine,Masters,3.53,161,Accepted
4037,The University Of Illinois At Urbana-Champaign UIUC,Masters,3.5,168,Accepted
4038,McGill University,Masters,3.77,167,Rejected
4039,TU Munich,Masters,3.4,165,Accepted
4040,Rensselaer Polytechnic Institute (RPI),PhD,3.6,166,Accepted
4041,Oxford,Masters,4,168,Rejected
4042,(SUNY) University At Buffalo,Masters,3.46,161,Accepted
4043,San Diego State (SDSU),Masters,3.46,161,Accepted
4044,The University Of Wisconsin Madison,Masters,3.46,161,Rejected
4045,University Of Rochester,PhD,3.99,167,Interview
4046,(Arizona State University) ASU,PhD,3.9,168,Accepted
4047,(SUNY) University At Buffalo,Masters,3.49,166,Accepted
4048,University Of Pennsylvania,PhD,3.92,168,Rejected
4049,Brown Univerisity,Masters,3.9,170,Accepted
4050,The University Of Tennessee (Knoxville),PhD,3.94,161,Accepted
4051,à¸µUniversity Of Maryland - College Park (UMD),PhD,3.59,164,Rejected
4052,à¸µUniversity Of Maryland - College Park (UMD),PhD,3.4,163,Rejected
4053,Clemson University,Masters,3.5,163,Accepted
4054,University Of Chicago,Masters,3.4,165,Accepted
4055,Carnegie Mellon  University (CMU),Masters,3.4,170,Accepted
4056,University Of Illinois Urbana Champagne (UIUC),Masters,3.83,165,Accepted
4057,UC Irvine (UCI),Masters,3.6,161,Rejected
4058,Columbia University (FFSEAS),PhD,3.4,165,Rejected
4059,University Of Alberta,Masters,3.9,168,Accepted
4060,University Of Calgary,PhD,3.58,147,Accepted
4061,The Ohio Sate University,Masters,3.7,167,Accepted
4062,University Of Wisconsin - Madison,Masters,3.7,166,Rejected
4063,University Of Oregon,Masters,3.7,166,Accepted
4064,University Of British Columbia (UBC),Masters,3.7,166,Rejected
4065,UC Irvine,Masters,3.7,166,Rejected
4066,The University Of Massachusetts Amherst (UMass),Masters,4,164,Accepted
4067,The University Of Colorado - Boulder,Masters,4,164,Accepted
4068,Washington University in St. Louis (WashU/WUSTL),PhD,3.7,167,Rejected
4069,The University Of Massachusetts Amherst (UMass),Masters,3.66,170,Accepted
4070,Case Western Reserve University,PhD,3.9,161,Accepted
4071,Brown,PhD,3.8,170,Accepted
4072,Rice University,Masters,3.97,170,Accepted
4073,Columbia University,Masters,3.91,154,Accepted
4074,Carnege Mellon University,PhD,3.9,161,Rejected
4075,Columbia,Masters,4,165,Accepted
4076,Purdue University West Lafayette,Masters,3.83,165,Accepted
4077,Purdue University West Lafayette,Masters,3.66,170,Accepted
4078,CMU,PhD,3.58,147,Rejected
4079,University Of California San Diego (UCSD),Masters,4,168,Accepted
4080,Rice University,Masters,3.4,164,Accepted
4081,UC Berkeley,Masters,4.19,170,Rejected
4082,University Of Washington,Masters,3.44,168,Rejected
4083,Columbia FFSEAS,Masters,3.44,168,Rejected
4084,Columbia FFSEAS,Masters,3.68,164,Rejected
4085,Drexel University,PhD,3.82,170,Accepted
4086,Rice University,Masters,3.84,169,Accepted
4087,Rice University,Masters,3.9,170,Accepted
4088,UMass Amherst / University Of Massachusetts Amherst,Masters,3.49,161,Accepted
4089,University Of Alberta (U Of A),Masters,4,168,Accepted
4090,University Of Virginia,PhD,3.75,162,Rejected
4091,Ohio State (OSU),PhD,3.68,161,Accepted
4092,Indiana Univeristy- Bloomington (IUB),Masters,3,165,Accepted
4093,Cornell Tech,Masters,3.6,166,Accepted
4094,New York University (NYU GSAS),PhD,3.6,162,Rejected
4095,UC Irvine (UCI),Masters,3.3,168,Accepted
4096,"Ã™niversity Of California, Irvine",Masters,3.85,167,Accepted
4097,The University Of California - Santa Barbara (UCSB),Masters,3.85,167,Accepted
4098,UC Berkeley,Masters,4,170,Rejected
4099,CMU INI,Masters,3.6,165,Accepted
4100,North Dakota State University,PhD,3.55,153,Accepted
4101,North Dakota State University,PhD,3.15,156,Accepted
4102,Purdue University West Lafayette,Masters,3.67,166,Accepted
4103,State University Of New York (SUNY) At Stony Brook,Masters,3.5,170,Accepted
4104,UCSB - University Of California Santa Barbara,Masters,3.5,170,Accepted
4105,Yale,PhD,3.2,170,Rejected
4106,Columbia University (FFSEAS),PhD,3.2,170,Rejected
4107,Princeton,PhD,3.2,170,Rejected
4108,New York University,PhD,3.2,170,Rejected
4109,CMU,Masters,3.58,154,Rejected
4110,Purdue University West Lafayette,Masters,3.88,168,Accepted
4111,New York University (Courant),PhD,3.4,165,Rejected
4112,UMichigan Ann Arbor,Masters,3.98,167,Accepted
4113,"University Of Michigan, Ann Arbor",Masters,3.88,168,Accepted
4114,UC Berkeley,Masters,3.28,168,Rejected
4115,The University Of Nebraska - Lincoln,PhD,3.9,168,Accepted
4116,(SUNY) Stony Brook,Masters,3.7,170,Accepted
4117,"California, Santa Barbara (UCSB)",Masters,3.49,170,Accepted
4118,Northeastern (NEU),Masters,3.62,168,Accepted
4119,RIT,Masters,3.83,169,Accepted
4120,State University Of Buffalo,Masters,3.83,169,Accepted
4121,"University Of California, Berkeley (UCB)",Masters,3.7,167,Rejected
4122,UC Berkeley,Masters,3.9,166,Rejected
4123,"University Of Michigan, Ann Arbor",PhD,3.8,166,Accepted
4124,The University Of California Berkeley,PhD,3.98,167,Rejected
4125,Carnegie Mellon  University (CMU),Masters,3.8,165,Rejected
4126,University Of Texas At Austin,PhD,3.9,159,Rejected
4127,CMU,Masters,3.74,168,Rejected
4128,UC Berkeley,Masters,3.41,168,Rejected
4129,UC Berkeley,Masters,3.85,166,Rejected
4130,CMU(CMU),Masters,3.85,166,Rejected
4131,Carnegie Mellon  University (CMU),Masters,3.65,162,Rejected
4132,UC Berkeley,PhD,3.65,162,Rejected
4133,Carnegie Mellon  University (CMU),Masters,3.88,168,Rejected
4134,UC Berkeley,Masters,3.9,170,Rejected
4135,Carnegie Mellon  University (CMU),Masters,3.93,170,Rejected
4136,CMU,Masters,3.95,166,Rejected
4137,Carnege Mellon University,Masters,3.83,165,Rejected
4138,CMU,Masters,3.7,170,Rejected
4139,UC Berkeley,Masters,3.83,165,Rejected
4140,UC Berkeley,PhD,3.5,167,Rejected
4141,UC Berkeley,PhD,3.4,165,Rejected
4142,CMU,Masters,3.66,170,Rejected
4143,University Of Texas At Austin,PhD,4,168,Rejected
4144,(SUNY) University At Buffalo,PhD,3.72,161,Accepted
4145,Unitersity Of Texas Austin (UT Austin),PhD,4,167,Rejected
4146,Boulder Colorado University,Masters,3.8,162,Accepted
4147,Notre Dame (ND),PhD,3.75,162,Accepted
4148,CMU,PhD,3.7,168,Rejected
4149,University Of Washington,PhD,3.7,168,Rejected
4150,University Of Texas At Austin,PhD,3.7,168,Rejected
4151,Northeastern University (NEU),Masters,3.5,170,Rejected
4152,"University Of Texas, Austin",PhD,3.96,160,Rejected
4153,Texas A&amp;M University Kingsville,Masters,3.15,156,Accepted
4154,Columbia  University (Fu Foundation),PhD,3.6,166,Rejected
4155,(SUNY) University At Buffalo,Masters,3.3,170,Accepted
4156,George Washington University (GWU),Masters,3.43,155,Accepted
4157,Columbia  University (Fu Foundation),PhD,3.6,166,Rejected
4158,The University Of Virginia (UVA),Masters,3.75,152,Accepted
4159,"University Of Michigan, Ann Arbor",PhD,3.8,169,Accepted
4160,Renssalear Polytechnic Institute (RPI),PhD,3.84,164,Accepted
4161,Kansas State University,PhD,3.94,161,Accepted
4162,Columbia  University (Fu Foundation),Masters,3.9,168,Accepted
4163,"METALS, Carnege Mellon University(CMU)",Masters,3.82,152,Rejected
4164,Kansas State University,PhD,4,158,Rejected
4165,University Of Texas - Dallas (UTD),Masters,3.23,163,Accepted
4166,Virginia Tech,PhD,3.48,159,Accepted
4167,CMU,Masters,4.19,170,Accepted
4168,"University Of Michigan, Ann Arbor",PhD,3.4,164,Accepted
4169,University Of Chicago,PhD,3.94,167,Accepted
4170,"University Of Michigan, Ann Arbor",PhD,3.9,168,Accepted
4171,Carnegie Mellon  University (CMU),Masters,3.48,167,Accepted
4172,University Of Chicago,PhD,3.45,167,Accepted
4173,Massachusetts Instititute Of Technology (MIT),PhD,3.4,164,Rejected
4174,Princeton,PhD,3.56,162,Accepted
4175,University Of California - Irvine (UCI),Masters,3.7,170,Accepted
4176,Harvard,PhD,4,170,Rejected
4177,University Of Massachussetts Amherst,Masters,3.6,168,Accepted
4178,GaTech (Georgia Institute Of Technology),PhD,3.95,170,Rejected
4179,Cornell University (Ithaca),PhD,3.95,170,Rejected
4180,The University Of Massachusetts Amherst (UMass),Masters,3.73,167,Accepted
4181,CMU,Masters,3.73,160,Accepted
4182,CMU,Masters,3.99,170,Accepted
4183,CMU,Masters,3.85,167,Accepted
4184,New York University (NYU) Tandon School Of Engineering,PhD,3.2,170,Rejected
4185,Harvard (SEAS),PhD,4,170,Rejected
4186,"California, Santa Barbara (UCSB)",PhD,3.69,168,Accepted
4187,Dartmouth College,PhD,3.8,169,Accepted
4188,Wayne State Univeristy,Masters,3.37,158,Accepted
4189,University Of Texas At Austin,PhD,3.5,167,Accepted
4190,University Of Washington,PhD,3.5,167,Rejected
4191,Cornell (Ithaca),PhD,3.5,167,Accepted
4192,UCSD,PhD,3.5,167,Accepted
4193,New York University (Courant Institute),PhD,3.5,167,Accepted
4194,Yale,Masters,3.4,165,Rejected
4195,CMU,PhD,3.45,162,Rejected
4196,Yale,PhD,3.65,162,Rejected
4197,Yale,PhD,3.45,167,Rejected
4198,Yale,PhD,3.2,168,Rejected
4199,CMU,PhD,3.6,170,Rejected
4200,University Of Pennsylvania,PhD,3.65,162,Rejected
4201,Virginia Polytechnic Institute And State University (Virginia Tech),Masters,4,164,Accepted
4202,Washington State University (WSU),PhD,3.84,165,Accepted
4203,State University New York (SUNY) Stony Brook,PhD,3.82,170,Accepted
4204,(Arizona State University) ASU,Masters,3.5,167,Accepted
4205,University Of Oregon,PhD,3.94,161,Interview
4206,University Of Central Florid,PhD,3.9,161,Accepted
4207,NCSU (North Carolina State University),Masters,3.52,170,Accepted
4208,Carnege Mellon University - LTI,Masters,3.78,166,Accepted
4209,Carnege Mellon University,Masters,3.7,154,Rejected
4210,State University Of New York - Stony Brook,PhD,3.54,167,Accepted
4211,Cornell (Tech),Masters,3.4,167,Accepted
4212,Carnegie  Mellon University,Masters,3.56,168,Rejected
4213,CMU,Masters,3.2,160,Rejected
4214,CMU,Masters,3.89,169,Rejected
4215,Kansas State University,PhD,3.94,161,Accepted
4216,"Machine Learning, Carnagie Mellon University (CMU)",Masters,3.4,170,Rejected
4217,Stony Brook,PhD,3.58,147,Accepted
4218,UCI,PhD,3.58,147,Accepted
4219,Virginia Polytechnic And State University (Virginia Tech),Masters,3.5,158,Accepted
4220,University Of Southern California,Masters,3.77,168,Accepted
4221,UCSD,PhD,3.98,170,Accepted
4222,University Of Alberta (U Of A),Masters,3.65,168,Accepted
4223,Northwestern University,PhD,3.96,170,Accepted
4224,Stanford,PhD,3.96,170,Accepted
4225,University Of Notre Dame,PhD,3.94,161,Interview
4226,The University Of Tennessee (Knoxville),PhD,3.94,161,Accepted
4227,Renssalaer Polytechnic Institute,PhD,3.94,161,Rejected
4228,UCSD,Masters,3.8,170,Accepted
4229,The University Of Utah,PhD,3.85,165,Rejected
4230,EidgenÃ¶ssische Technische Hochschule ZÃ¼rich (ETH Zurich),Masters,3.77,168,Accepted
4231,CMU,Masters,3.6,168,Rejected
4232,UCSD,Masters,3.6,154,Accepted
4233,â€ŒBoston University,Masters,3.4,165,Accepted
4234,"""University Of Washington Seattle",Masters,3.5,160,Accepted
4235,Yale,PhD,4,170,Accepted
4236,Yale,Masters,3.9,168,Accepted
4237,â€ŒBoston University,PhD,3.8,160,Accepted
4238,UCSD,Masters,3.7,170,Rejected
4239,"University Of Masachusettes, Amherst",Masters,4,169,Rejected
4240,â€ŒBoston University,Masters,3.9,131,Accepted
4241,Vanderbilt University,PhD,3.6,167,Accepted
4242,NCSU (North Carolina State University),Masters,3.7,170,Accepted
4243,Drexel  University,PhD,3.82,170,Interview
4244,The University Of Southern California,PhD,3.7,158,Accepted
4245,CMU,PhD,3.7,158,Rejected
4246,University Of California San Diego (UCSD),Masters,3.7,170,Accepted
4247,MIT,PhD,3.98,168,Accepted
4248,Purdue University West Lafayette,PhD,3.5,170,Accepted
4249,The University Of Wisconsin - Madison (UW),Masters,3.93,170,Rejected
4250,"University Of California, San Diego ( UCSD )",PhD,3.65,162,Accepted
4251,Carnegie Mellon  University (CMU),Masters,3.67,165,Rejected
4252,CMU,PhD,3.93,167,Rejected
4253,ETH ZÃ¼rich,PhD,3.4,165,Rejected
4254,CMU,PhD,3.61,165,Rejected
4255,University Of California Santa Cruz (UCSC),PhD,3.84,165,Accepted
4256,The University Of Toronto,Masters,4,170,Rejected
4257,The University Of Waterloo,Masters,3.8,168,Accepted
4258,Northeastern (NEU) Boston,PhD,3.91,170,Accepted
4259,UCSD,Masters,3.96,166,Accepted
4260,University Of  Wisconsin Madison,Masters,3.57,155,Rejected
4261,"Thesis), The University Of Wisconsin - Madison",Masters,3.2,170,Rejected
4262,Univeraity Of Virginia (UVA),PhD,3.75,164,Accepted
4263,New Mexico State University,Masters,3.15,156,Rejected
4264,Princeton Univerisity,Masters,3.83,165,Rejected
4265,Princeton University,Masters,3.88,170,Rejected
4266,The University Of Wisconsin - Madison,PhD,3.45,167,Rejected
4267,The University Of Wisconsin - Madison (UW),PhD,3.4,165,Rejected
4268,Princeton University,Masters,3.8,165,Accepted
4269,UC Irvine (UCI),PhD,3.7,162,Accepted
4270,Illinois At Urbana Champaign (UIUC),Masters,3.65,162,Accepted
4271,Princeton Univerisity,Masters,3.93,170,Rejected
4272,Princeton University,Masters,3.97,168,Rejected
4273,Princeton University,Masters,3.41,168,Accepted
4274,University Of Wisconsin Madison,PhD,3.69,167,Rejected
4275,Princeton University,Masters,3.99,170,Rejected
4276,Illinois At Urbana-Champaign (UIUC),Masters,4,170,Accepted
4277,à¸µUniversity Of Wisconsin,PhD,3.6,170,Rejected
4278,(Arizona State University) ASU,PhD,3.6,170,Rejected
4279,The University Of Wisconsin - Madison (UW),PhD,3.83,170,Rejected
4280,"University Of Wisconsin, Madison",Masters,3.59,159,Rejected
4281,à¸µUniversity Of Southern California,Masters,3.4,165,Accepted
4282,Tufts University,PhD,3.6,166,Interview
4283,à¸µUniversity Of Southern California - Viterbi School Of Engineering,Masters,3.87,159,Accepted
4284,Cornell,PhD,4,161,Rejected
4285,The University Of Wisconsin - Madison (UW),PhD,3.65,162,Rejected
4286,The University Of Wisconsin - Madison (UW),Masters,3.65,162,Rejected
4287,The University Of Oxford,Masters,4,168,Rejected
4288,The University Of Wisconsin - Madison (UW),Masters,4,163,Rejected
4289,Cornell,PhD,3.65,162,Rejected
4290,University Of Wisconsin-Madison,PhD,3.6,166,Accepted
4291,The University Of Wisconsin - Madison (UW),Masters,4,170,Accepted
4292,The University Of Wisconsin Madison,Masters,3.88,168,Accepted
4293,Cornell,Masters,3.41,168,Accepted
4294,CMU - Robotics Institute,Masters,3.72,167,Wait listed
4295,Emory (Laney Graduate School),Masters,3.5,167,Rejected
4296,Princeton University,PhD,3.5,170,Rejected
4297,ASU,PhD,3.9,151,Rejected
4298,Harvard (SEAS),PhD,3.98,170,Accepted
4299,Harvard (SEAS),PhD,3.98,170,Accepted
4300,Northestern University,PhD,3.5,167,Accepted
4301,Princeton Univerisity,PhD,3.79,161,Rejected
4302,UIUC,Masters,3.58,162,Accepted
4303,Princeton Univerisity,PhD,3.83,170,Rejected
4304,University Of Illinois At Urbana-Champaign,Masters,4,168,Accepted
4305,The University Of Illinois At Urbana-Champaign (UIUC),Masters,3.88,168,Accepted
4306,Brandeis,Masters,3.4,165,Accepted
4307,Illinois At Chicago (UIC),PhD,3.69,168,Accepted
4308,Politecnico Di Milano (Polimi),Masters,3.77,167,Accepted
4309,Duke,PhD,3.56,169,Accepted
4310,University Of Rochester,PhD,3.48,170,Accepted
4311,Cornell,PhD,4,168,Rejected
4312,ASU,Masters,3.7,170,Accepted
4313,Cornell (Ithaca),PhD,3.9,166,Rejected
4314,à¸µUniversity Of Maryland - College Park (UMD),PhD,3.88,170,Accepted
4315,NYU Tandon,PhD,3.2,170,Interview
4316,Cornell (Ithaca),PhD,3.76,163,Rejected
4317,University Of Texas At Austin,PhD,3.2,170,Interview
4318,New York University (NYU) Tandon School Of Engineering,PhD,3.2,164,Interview
4319,Cornell (Ithaca),PhD,3.84,164,Rejected
4320,Carnege Mellon University(CMU),Masters,3.87,170,Accepted
4321,"Ã™niversity Of California, Irvine",PhD,3.9,168,Accepted
4322,Drexel  University,PhD,3.82,170,Interview
4323,U Washington At Seattle,PhD,3.3,153,Rejected
4324,"MMath, University Of  Waterloo",Masters,3.93,153,Rejected
4325,Cornell,PhD,3.98,170,Wait listed
4326,The University Of Virginia (UVA),PhD,3.5,167,Accepted
4327,"California, Santa Barbara (UCSB)",PhD,3.69,168,Interview
4328,"Ã™niversity Of California, Irvine",Masters,3.3,165,Accepted
4329,à¸µUniversity Of Southern California - Viterbi School Of Engineering,Masters,3.3,165,Accepted
4330,The University Of Waterloo,Masters,3.92,165,Accepted
4331,Cornell (Ithaca),PhD,3.69,168,Wait listed
4332,Cornell (Tech),PhD,3.8,168,Wait listed
4333,Cornell (Ithaca),PhD,3.69,168,Wait listed
4334,The University Of Waterloo,Masters,3.92,165,Accepted
4335,Carnegie Mellon (CMU) LTI,Masters,4,170,Rejected
4336,"""University Of Washington Seattle",PhD,3.72,170,Rejected
4337,University Of Central Florida,PhD,3.3,146,Accepted
4338,University Of Washington Seattle,PhD,3.5,170,Rejected
4339,Carnege Mellon University - LTI,Masters,3.79,170,Accepted
4340,University Of Washington,PhD,3.79,170,Rejected
4341,"""University Of Washington",PhD,3.85,168,Accepted
4342,"""University Of Washington Seattle",PhD,3.76,163,Rejected
4343,New Jersey Institute Of Technologu (NJIT),Masters,3.3,161,Accepted
4344,Rice ï¼µniversity,PhD,3.12,168,Accepted
4345,University Of Washington Seattle (UW),PhD,3.67,157,Rejected
4346,University Of Washington,PhD,3.69,168,Rejected
4347,Stanford,PhD,3.69,168,Rejected
4348,"University Of Michigan, Ann Arbor",PhD,3.69,168,Accepted
4349,"""University Of Washington",PhD,3.6,170,Rejected
4350,"""University Of Washington Seattle",PhD,3.65,162,Rejected
4351,University Of Washington (Seattle),PhD,3.6,166,Rejected
4352,University Of Washington,PhD,3.26,170,Rejected
4353,"""University Of Washington""",PhD,3.99,162,Rejected
4354,Princeton University,PhD,3.98,170,Accepted
4355,University Of Washington,PhD,3.98,170,Rejected
4356,Stanford,PhD,3.98,170,Rejected
4357,"""University Of Washington",PhD,3.6,166,Rejected
4358,Leland Stanford Junior University,PhD,3.89,170,Rejected
4359,CMU,PhD,3.89,170,Accepted
4360,Stanford,PhD,3.33,164,Rejected
4361,Leland Stanford Junior University,PhD,3.4,165,Rejected
4362,Stanford,PhD,4,170,Rejected
4363,Stanford,PhD,3.26,170,Rejected
4364,Stanford,PhD,3.58,165,Rejected
4365,Stanford,PhD,3.6,169,Rejected
4366,Stanford,PhD,3.6,166,Rejected
4367,MIT,PhD,4,167,Accepted
4368,Oxford University,PhD,4,167,Rejected
4369,Massaaachusetts Institute Of Technology (MIT),PhD,3.82,170,Accepted
4370,Princeton University,PhD,3.9,169,Accepted
4371,UC Berkeley,Masters,3.88,170,Accepted
4372,CMU LTI,PhD,3.89,165,Accepted
4373,Leland Stanford Junior University,PhD,4,167,Accepted
4374,UC Berkeley,PhD,3.99,169,Accepted
4375,Massachusetts Insitute Of Technology (MIT),PhD,3.98,168,Interview
4376,University Of Texas At Austin,Masters,3.3,170,Interview
4377,CMU,PhD,3.82,170,Accepted
4378,UCLA,PhD,3.5,167,Accepted
4379,Carnege Mellon University(CMU),PhD,3.6,164,Accepted
4380,CMU - Robotics Institute,PhD,3.93,170,Accepted
4381,Princeton University,PhD,4,169,Rejected
4382,Brown Univerisity,Masters,3.49,161,Accepted
4383,Emory (Laney Graduate School),PhD,2.98,167,Interview
4384,CMU,Masters,3.84,170,Accepted
4385,"Language Technologies Institute (LTI), CMU",Masters,3.92,170,Accepted
4386,The University Of Southern California,Masters,3.85,168,Accepted
4387,CMU,PhD,3.84,170,Accepted
4388,University Of Washington,PhD,3.9,170,Accepted
4389,University Of Washington,PhD,3.99,169,Accepted
4390,"Ã‰cole Polytechnique FÃ©dÃ©rale De Lausanne, EPFL",PhD,3.4,165,Rejected
4391,UC Irvine (UCI),Masters,3.61,152,Accepted
4392,Oxford University,PhD,3.9,169,Interview
4393,Renssalear Polytechnic Institute (RPI),PhD,3.45,167,Rejected
4394,University Of Texas (UT Austin),PhD,3.98,170,Accepted
4395,U Mass Amherst,PhD,3.5,167,Accepted
4396,New York University (NYU) Tandon School Of Engineering,PhD,3.2,170,Interview
4397,Univerisity Of Illinois At Urbana Champagn,PhD,4,167,Accepted
4398,University Of Massachuetts Amherst (UMass),PhD,3.5,170,Accepted
4399,The University Of Illinois At Urbana-Champaign (UIUC),PhD,3.6,170,Accepted
4400,University Of Texas At Austin,PhD,4,161,Accepted
4401,University Of Chicago,Masters,3.5,164,Rejected
4402,Dartmouth  College,PhD,3.8,169,Interview
4403,Duke,PhD,3.56,169,Interview
4404,Drexel  University,PhD,3.73,163,Interview
4405,The University Of Southern California,PhD,3.65,154,Accepted
4406,University Of Chicago,Masters,3.9,162,Rejected
4407,University Of Chicago,Masters,3.52,168,Accepted
4408,University Of Chicago,Masters,3.52,164,Accepted
4409,â€ŒBoston University,PhD,3.1,161,Accepted
4410,University Of Texas At Austin,PhD,3.93,170,Accepted
4411,"Ã™niversity Of California, Irvine",Masters,3.48,161,Accepted
4412,Purdue University West Lafayette,PhD,4,169,Interview
4413,"University Of Michigan, Ann Arbor",PhD,3.85,162,Accepted
4414,Cornell University (Ithaca),PhD,3.98,168,Accepted
4415,Yale,PhD,3.8,149,Interview
4416,Ecole Polytechnique FÃ©dÃ©rale De Lausanne (EPFL),PhD,3.91,170,Accepted
4417,Ecole Polytechnique FÃ©dÃ©rale De Lausanne (EPFL),PhD,3.88,170,Accepted
4418,NC State (NCSU),PhD,3.62,167,Accepted
4419,Brown University,PhD,3.85,164,Interview
4420,JHU (Johns Hopkins),PhD,3.91,156,Interview
4421,University Of Southern California,Masters,3.7,170,Accepted
4422,Ohio State Univeristy,PhD,3.7,166,Accepted
4423,The University Of Southern California,PhD,3.93,170,Accepted
4424,Dartmouth  College,PhD,3.5,167,Interview
4425,Stanford,PhD,4,167,Interview
4426,The University Of Southern California,Masters,3.93,162,Accepted
4427,TheUniversity Of Pennsylvania,Masters,3.93,162,Accepted
4428,Princeton Univerisity,PhD,3.79,161,Interview
4429,University Of British Columbia (UBC),Masters,3.22,170,Accepted
4430,UC Irvine (UCI),PhD,3.58,147,Interview
4431,University Of Texas - Dallas (UTD),Masters,2.92,168,Rejected
4432,"(University Of California, Los AngelesUCLA)",PhD,3.6,166,Interview
4433,Johns Hopkins (JHU),PhD,4,170,Interview
4434,Harvard,PhD,3.98,170,Interview
4435,The University Of Illinois At Urbana-Champaign,PhD,4,170,Accepted
4436,University Of Pennsylvania,Masters,3.6,162,Rejected
4437,Univeristy Of Waterloo,Masters,3.7,168,Interview
4438,Illinois At Urbana-Champaign (UIUC),PhD,3.6,170,Interview
4439,University Of Virginia,PhD,3.54,167,Interview
4440,King Abdullah University Of Science And Technology (KAUST),Masters,3.9,168,Accepted
4441,University Of Oregon,PhD,3.84,165,Interview
4442,UIUC,PhD,3,170,Interview
4443,Massachusett Institute Of Technology (MIT),PhD,3.7,168,Accepted
4444,Columbia University (FFSEAS),PhD,3.7,170,Interview
4445,"University Of Texas, Dallas (UTD)",Masters,3.85,154,Accepted
4446,University Of Southern California,Masters,3.48,159,Accepted
4447,Columbia University,Masters,3.8,170,Accepted
4448,Columbia University,PhD,3.8,167,Rejected
4449,New York University (GSAS),Masters,3.8,170,Accepted
4450,New York Univerity,Masters,3.8,170,Accepted
4451,Purdue - West Lafayette,PhD,3.8,170,Accepted
4452,Cornell,Masters,3.5,167,Rejected
4453,New York University (Tandon),Masters,3.94,154,Accepted
4454,Cornell,Masters,3.8,170,Accepted
4455,Purdue - West Lafayette,PhD,3.8,170,Interview
4456,The University Of Southern California,Masters,3.8,164,Accepted
4457,JHU Johns Hopkins,Masters,3.8,166,Accepted
4458,University Of Southern California,Masters,3.73,167,Accepted
4459,The University Of Southern California,Masters,3.5,168,Accepted
4460,University Of Southern California,Masters,3.73,167,Accepted
4461,(Arizona State University) ASU,Masters,3.7,161,Accepted
4462,Portland State University (PDX),PhD,2.1,170,Accepted
4463,(Arizona State University) ASU,Masters,3.46,167,Accepted
4464,University Of Texas Dallas (UTD),PhD,3.3,169,Rejected
4465,DePaul University,Masters,3.73,167,Accepted
4466,The University Of North Carolina At Charlotte (UNCC),Masters,3.4,165,Accepted
4467,Carnegie Mellon (CMU) LTI,PhD,3.68,169,Accepted
4468,The Ohio Sate University,PhD,3.74,164,Accepted
4469,University Of Nevada - Las Vegas (UNLV),Masters,4,161,Accepted
4470,Northwestern Universirty,Masters,3.66,165,Rejected
4471,The University Of Toronto,Masters,3.64,167,Rejected
4472,University Of Toronto (UofT),Masters,3.8,170,Rejected
4473,The University Of North Carolina At Chapel Hill,Masters,3.9,170,Rejected
4474,University Of Texas Dallas (UTD),Masters,3.45,162,Accepted
4475,Virginia Tech,PhD,3.5,164,Rejected
4476,"University Of California, Irvine",Masters,3.9,170,Rejected
4477,"California, Irvine (UCI)",Masters,3.5,164,Rejected
4478,à¸µUniversity Of Southern California - Viterbi School Of Engineering,Masters,3.1,161,Rejected
4479,à¸µUniversity Of Southern California - Viterbi School Of Engineering,Masters,3.5,162,Accepted
4480,"University Of Washington, Bothell",Masters,3.45,162,Accepted
4481,University Of Waterloo,Masters,3.64,167,Rejected
4482,The University Of Toronto,Masters,3,167,Rejected
4483,"University Of California, Irvine",Masters,3.75,170,Accepted
4484,University Of Toronto,Masters,3.5,155,Wait listed
4485,à¸µUniversity Of Southern California,Masters,3.85,167,Rejected
4486,Western Washington (WWU),Masters,2.8,160,Accepted
4487,University Of British Columbia (UBC),Masters,3.64,167,Rejected
4488,The University Of Texas At Dallas,Masters,3.5,163,Accepted
4489,UCSD,Masters,3.21,164,Accepted
4490,University Of Alberta (UofAlberta),Masters,3.1,162,Rejected
4491,The University Of North Carolina - Chapel Hill,Masters,3.75,170,Rejected
4492,(Arizona State University) ASU,Masters,3.28,167,Accepted
4493,University Of Rochester,PhD,3.6,163,Rejected
4494,Northwestern University,Masters,3.8,162,Accepted
4495,University Of North Carolina - UNC Chapel Hill,Masters,3.5,168,Rejected
4496,"Illinois Institute Of Technology (IIT), Chicago",Masters,3.62,157,Accepted
4497,The University Of Southern California,Masters,3.86,161,Accepted
4498,University Of Minnesota Twin Cities,Masters,3.7,165,Accepted
4499,Â à¸µUniversity Of Florida (UFL),Masters,3.6,167,Accepted
