North Dakota State University,PhD,3.15,156,Accepted
Purdue University West Lafayette,Masters,3.67,166,Accepted
State University Of New York (SUNY) At Stony Brook,Masters,3.50,170,Accepted
UCSB - University Of California Santa Barbara,Masters,3.50,170,Accepted
Yale University,PhD,3.20,170,Rejected
Columbia University (FFSEAS),PhD,3.20,170,Rejected
Princeton,PhD,3.20,170,Rejected
New York University,PhD,3.20,170,Rejected
Carnegie  Mellon University (CMU),Masters,3.58,154,Rejected
Purdue University West Lafayette,Masters,3.88,168,Accepted
New York University (Courant),PhD,3.40,165,Rejected
UMichigan Ann Arbor,Masters,3.98,167,Accepted
"University Of Michigan, Ann Arbor",Masters,3.88,168,Accepted
UC Berkeley,Masters,3.28,168,Rejected
The University Of Nebraska - Lincoln,PhD,3.90,168,Accepted
(SUNY) Stony Brook,Masters,3.70,170,Accepted
"California, Santa Barbara (UCSB)",Masters,3.49,170,Accepted
Northeastern (NEU),Masters,3.62,168,Accepted
RIT,Masters,3.83,169,Accepted
State University Of Buffalo,Masters,3.83,169,Accepted
"University Of California, Berkeley (UCB)",Masters,3.70,167,Rejected
UC Berkeley,Masters,3.90,166,Rejected
"University Of Michigan, Ann Arbor",PhD,3.80,166,Accepted
The University Of California Berkeley,PhD,3.98,167,Rejected
Carnegie Mellon  University (CMU),Masters,3.80,165,Rejected
University Of Texas At Austin (UT Austin),PhD,3.90,159,Rejected
Carnegie Mellon University,Masters,3.74,168,Rejected
UC Berkeley,Masters,3.41,168,Rejected
UC Berkeley,Masters,3.85,166,Rejected
Carnegie Mellon University(CMU),Masters,3.85,166,Rejected
Carnegie Mellon  University (CMU),Masters,3.65,162,Rejected
UC Berkeley,PhD,3.65,162,Rejected
Carnegie Mellon  University (CMU),Masters,3.88,168,Rejected
UC Berkeley,Masters,3.90,170,Rejected
Carnegie Mellon  University (CMU),Masters,3.93,170,Rejected
Carnagie Mellon University (CMU),Masters,3.95,166,Rejected
Carnege Mellon University,Masters,3.83,165,Rejected
Carnegie Mellon University (CMU),Masters,3.70,170,Rejected
UC Berkeley,Masters,3.83,165,Rejected
UC Berkeley,PhD,3.50,167,Rejected
UC Berkeley,PhD,3.40,165,Rejected
Carnagie Mellon University (CMU),Masters,3.66,170,Rejected
University Of Texas At Austin,PhD,4.00,168,Rejected
(SUNY) University At Buffalo,PhD,3.72,161,Accepted
Unitersity Of Texas Austin (UT Austin),PhD,4.00,167,Rejected
Boulder Colorado University,Masters,3.80,162,Accepted
Notre Dame (ND),PhD,3.75,162,Accepted
Carnegie Mellon University,PhD,3.70,168,Rejected
University Of Washington,PhD,3.70,168,Rejected
University Of Texas At Austin,PhD,3.70,168,Rejected
Northeastern University (NEU),Masters,3.50,170,Rejected
"University Of Texas, Austin",PhD,3.96,160,Rejected
Texas A&amp;M University Kingsville,Masters,3.15,156,Accepted
Columbia  University (Fu Foundation),PhD,3.60,166,Rejected
(SUNY) University At Buffalo,Masters,3.30,170,Accepted
George Washington University (GWU),Masters,3.43,155,Accepted
Columbia  University (Fu Foundation),PhD,3.60,166,Rejected
The University Of Virginia (UVA),Masters,3.75,152,Accepted
"University Of Michigan, Ann Arbor (Umich)",PhD,3.80,169,Accepted
Renssalear Polytechnic Institute (RPI),PhD,3.84,164,Accepted
Kansas State University,PhD,3.94,161,Accepted
Columbia  University (Fu Foundation),Masters,3.90,168,Accepted
"METALS, Carnege Mellon University(CMU)",Masters,3.82,152,Rejected
Kansas State University,PhD,4.00,158,Rejected
University Of Texas - Dallas (UTD),Masters,3.23,163,Accepted
Virginia Tech,PhD,3.48,159,Accepted
Carnagie Mellon University (CMU),Masters,4.19,170,Accepted
"University Of Michigan, Ann Arbor",PhD,3.40,164,Accepted
University Of Chicago,PhD,3.94,167,Accepted
"University Of Michigan, Ann Arbor (Umich)",PhD,3.90,168,Accepted
Carnegie Mellon  University (CMU),Masters,3.48,167,Accepted
University Of Chicago,PhD,3.45,167,Accepted
Massachusetts Instititute Of Technology (MIT),PhD,3.40,164,Rejected
Princeton,PhD,3.56,162,Accepted
University Of California - Irvine (UCI),Masters,3.70,170,Accepted
Harvard Univ.,PhD,4.00,170,Rejected
University Of Massachussetts Amherst,Masters,3.60,168,Accepted
GaTech (Georgia Institute Of Technology),PhD,3.95,170,Rejected
Cornell University (Ithaca),PhD,3.95,170,Rejected
The University Of Massachusetts Amherst (UMass),Masters,3.73,167,Accepted
Carnegie  Mellon University (CMU),Masters,3.73,160,Accepted
Carnegie Mellon University (CMU),Masters,3.99,170,Accepted
Carnegie  Mellon University (CMU),Masters,3.85,167,Accepted
New York University (NYU) Tandon School Of Engineering,PhD,3.20,170,Rejected
Harvard University (SEAS),PhD,4.00,170,Rejected
"California, Santa Barbara (UCSB)",PhD,3.69,168,Accepted
Dartmouth College,PhD,3.80,169,Accepted
Wayne State Univeristy,Masters,3.37,158,Accepted
University Of Texas At Austin (UT Austin),PhD,3.50,167,Accepted
University Of Washington,PhD,3.50,167,Rejected
Cornell (Ithaca),PhD,3.50,167,Accepted
UC San Diego (UCSD),PhD,3.50,167,Accepted
New York University (Courant Institute),PhD,3.50,167,Accepted
Yale University,Masters,3.40,165,Rejected
Carnagie Mellon University (CMU),PhD,3.45,162,Rejected
Yale  University,PhD,3.65,162,Rejected
Yale,PhD,3.45,167,Rejected
Yale University,PhD,3.20,168,Rejected
Carnagie Mellon University (CMU),PhD,3.60,170,Rejected
University Of Pennsylvania (UPenn),PhD,3.65,162,Rejected
Virginia Polytechnic Institute And State University (Virginia Tech),Masters,4.00,164,Accepted
Washington State University (WSU),PhD,3.84,165,Accepted
State University New York (SUNY) Stony Brook,PhD,3.82,170,Accepted
(Arizona State University) ASU,Masters,3.50,167,Accepted
University Of Oregon,PhD,3.94,161,Interview
University Of Central Florid,PhD,3.90,161,Accepted
NCSU (North Carolina State University),Masters,3.52,170,Accepted
Carnege Mellon University - LTI,Masters,3.78,166,Accepted
Carnege Mellon University,Masters,3.70,154,Rejected
State University Of New York - Stony Brook,PhD,3.54,167,Accepted
Cornell (Tech),Masters,3.40,167,Accepted
Carnegie  Mellon University,Masters,3.56,168,Rejected
Carnagie Mellon University (CMU),Masters,3.20,160,Rejected
Carnagie Mellon University (CMU),Masters,3.89,169,Rejected
Kansas State University,PhD,3.94,161,Accepted
"Machine Learning, Carnagie Mellon University (CMU)",Masters,3.40,170,Rejected
Stony Brook,PhD,3.58,147,Accepted
UCI,PhD,3.58,147,Accepted
Virginia Polytechnic And State University (Virginia Tech),Masters,3.50,158,Accepted
University Of Southern California (USC),Masters,3.77,168,Accepted
UCSD,PhD,3.98,170,Accepted
University Of Alberta (U Of A),Masters,3.65,168,Accepted
Northwestern University,PhD,3.96,170,Accepted
Stanford University,PhD,3.96,170,Accepted
University Of Notre Dame,PhD,3.94,161,Interview
The University Of Tennessee (Knoxville),PhD,3.94,161,Accepted
Renssalaer Polytechnic Institute,PhD,3.94,161,Rejected
UC San Diego (UCSD),Masters,3.80,170,Accepted
The University Of Utah,PhD,3.85,165,Rejected
EidgenÃ¶ssische Technische Hochschule ZÃ¼rich (ETH Zurich),Masters,3.77,168,Accepted
Carnegie  Mellon University (CMU),Masters,3.60,168,Rejected
UCSD,Masters,3.60,154,Accepted
â€ŒBoston University,Masters,3.40,165,Accepted
"""University Of Washington Seattle",Masters,3.50,160,Accepted
Yale,PhD,4.00,170,Accepted
Yale University,Masters,3.90,168,Accepted
â€ŒBoston University,PhD,3.80,160,Accepted
UCSD,Masters,3.70,170,Rejected
"University Of Masachusettes, Amherst",Masters,4.00,169,Rejected
â€ŒBoston University,Masters,3.90,131,Accepted
Vanderbilt University,PhD,3.60,167,Accepted
NCSU (North Carolina State University),Masters,3.70,170,Accepted
Drexel  University,PhD,3.82,170,Interview
The University Of Southern California,PhD,3.70,158,Accepted
Carnegie  Mellon University (CMU),PhD,3.70,158,Rejected
University Of California San Diego (UCSD),Masters,3.70,170,Accepted
Massachusetts Institute Of Technology (MIT),PhD,3.98,168,Accepted
Purdue University West Lafayette,PhD,3.50,170,Accepted
The University Of Wisconsin - Madison (UW),Masters,3.93,170,Rejected
"University Of California, San Diego ( UCSD )",PhD,3.65,162,Accepted
Carnegie Mellon  University (CMU),Masters,3.67,165,Rejected
Carnegie  Mellon University (CMU),PhD,3.93,167,Rejected
ETH ZÃ¼rich,PhD,3.40,165,Rejected
Carnagie Mellon University (CMU),PhD,3.61,165,Rejected
University Of California Santa Cruz (UCSC),PhD,3.84,165,Accepted
The University Of Toronto,Masters,4.00,170,Rejected
The University Of Waterloo,Masters,3.80,168,Accepted
Northeastern (NEU) Boston,PhD,3.91,170,Accepted
UCSD,Masters,3.96,166,Accepted
University Of  Wisconsin Madison,Masters,3.57,155,Rejected
"Thesis), The University Of Wisconsin - Madison",Masters,3.20,170,Rejected
Univeraity Of Virginia (UVA),PhD,3.75,164,Accepted
New Mexico State University,Masters,3.15,156,Rejected
Princeton Univerisity,Masters,3.83,165,Rejected
Princeton University,Masters,3.88,170,Rejected
The University Of Wisconsin - Madison,PhD,3.45,167,Rejected
The University Of Wisconsin - Madison (UW),PhD,3.40,165,Rejected
Princeton University,Masters,3.80,165,Accepted
UC Irvine (UCI),PhD,3.70,162,Accepted
Illinois At Urbana Champaign (UIUC),Masters,3.65,162,Accepted
Princeton Univerisity,Masters,3.93,170,Rejected
Princeton University,Masters,3.97,168,Rejected
Princeton University,Masters,3.41,168,Accepted
University Of Wisconsin Madison,PhD,3.69,167,Rejected
Princeton University,Masters,3.99,170,Rejected
Illinois At Urbana-Champaign (UIUC),Masters,4.00,170,Accepted
à¸µUniversity Of Wisconsin,PhD,3.60,170,Rejected
(Arizona State University) ASU,PhD,3.60,170,Rejected
The University Of Wisconsin - Madison (UW),PhD,3.83,170,Rejected
"University Of Wisconsin, Madison",Masters,3.59,159,Rejected
à¸µUniversity Of Southern California (USC),Masters,3.40,165,Accepted
Tufts University,PhD,3.60,166,Interview
à¸µUniversity Of Southern California (USC) - Viterbi School Of Engineering,Masters,3.87,159,Accepted
Cornell,PhD,4.00,161,Rejected
The University Of Wisconsin - Madison (UW),PhD,3.65,162,Rejected
The University Of Wisconsin - Madison (UW),Masters,3.65,162,Rejected
The University Of Oxford,Masters,4.00,168,Rejected
The University Of Wisconsin - Madison (UW),Masters,4.00,163,Rejected
Cornell,PhD,3.65,162,Rejected
University Of Wisconsin-Madison,PhD,3.60,166,Accepted
The University Of Wisconsin - Madison (UW),Masters,4.00,170,Accepted
The University Of Wisconsin Madison,Masters,3.88,168,Accepted
Cornell University,Masters,3.41,168,Accepted
Carnegie Mellon University (CMU) - Robotics Institute,Masters,3.72,167,Wait listed
Emory (Laney Graduate School),Masters,3.50,167,Rejected
Princeton University,PhD,3.50,170,Rejected
(Arizona State University) ASUy) ASU,PhD,3.90,151,Rejected
Harvard University (SEAS),PhD,3.98,170,Accepted
Harvard University (SEAS),PhD,3.98,170,Accepted
Northestern University,PhD,3.50,167,Accepted
Princeton Univerisity,PhD,3.79,161,Rejected
UIUC,Masters,3.58,162,Accepted
Princeton Univerisity,PhD,3.83,170,Rejected
University Of Illinois At Urbana-Champaign,Masters,4.00,168,Accepted
The University Of Illinois At Urbana-Champaign (UIUC),Masters,3.88,168,Accepted
Brandeis,Masters,3.40,165,Accepted
Illinois At Chicago (UIC),PhD,3.69,168,Accepted
Politecnico Di Milano (Polimi),Masters,3.77,167,Accepted
Duke,PhD,3.56,169,Accepted
University Of Rochester,PhD,3.48,170,Accepted
Cornell,PhD,4.00,168,Rejected
Arizona Sate University (ASU),Masters,3.70,170,Accepted
Cornell (Ithaca),PhD,3.90,166,Rejected
à¸µUniversity Of Maryland - College Park (UMD),PhD,3.88,170,Accepted
NYU Tandon,PhD,3.20,170,Interview
Cornell (Ithaca),PhD,3.76,163,Rejected
University Of Texas At Austin (New Writers Project)andon,PhD,3.20,170,Interview
New York University (NYU) Tandon School Of Engineering,PhD,3.20,164,Interview
Cornell (Ithaca),PhD,3.84,164,Rejected
Carnege Mellon University(CMU),Masters,3.87,170,Accepted
"Ã™niversity Of California, Irvine",PhD,3.90,168,Accepted
Drexel  University,PhD,3.82,170,Interview
U Washington At Seattle,PhD,3.30,153,Rejected
"MMath, University Of  Waterloo",Masters,3.93,153,Rejected
Cornell,PhD,3.98,170,Wait listed
The University Of Virginia (UVA),PhD,3.50,167,Accepted
"California, Santa Barbara (UCSB)",PhD,3.69,168,Interview
"Ã™niversity Of California, Irvine",Masters,3.30,165,Accepted
à¸µUniversity Of Southern California (USC) - Viterbi School Of Engineering,Masters,3.30,165,Accepted
The University Of Waterloo,Masters,3.92,165,Accepted
Cornell (Ithaca),PhD,3.69,168,Wait listed
Cornell (Tech),PhD,3.80,168,Wait listed
Cornell (Ithaca),PhD,3.69,168,Wait listed
The University Of Waterloo,Masters,3.92,165,Accepted
Carnegie Mellon (CMU) LTI,Masters,4.00,170,Rejected
"""University Of Washington Seattle",PhD,3.72,170,Rejected
University Of Central Florida,PhD,3.30,146,Accepted
University Of Washington Seattle,PhD,3.50,170,Rejected
Carnege Mellon University - LTI,Masters,3.79,170,Accepted
University Of Washington,PhD,3.79,170,Rejected
"""University Of Washington",PhD,3.85,168,Accepted
"""University Of Washington Seattle",PhD,3.76,163,Rejected
New Jersey Institute Of Technologu (NJIT),Masters,3.30,161,Accepted
Rice ï¼µniversity,PhD,3.12,168,Accepted
University Of Washington Seattle (UW),PhD,3.67,157,Rejected
University Of Washington,PhD,3.69,168,Rejected
Stanford University,PhD,3.69,168,Rejected
"University Of Michigan, Ann Arbor",PhD,3.69,168,Accepted
"""University Of Washington",PhD,3.60,170,Rejected
"""University Of Washington Seattle",PhD,3.65,162,Rejected
University Of Washington (Seattle),PhD,3.60,166,Rejected
University Of Washington,PhD,3.26,170,Rejected
"""University Of Washington""",PhD,3.99,162,Rejected
Princeton University,PhD,3.98,170,Accepted
University Of Washington,PhD,3.98,170,Rejected
Stanford University,PhD,3.98,170,Rejected
"""University Of Washington",PhD,3.60,166,Rejected
Leland Stanford Junior University,PhD,3.89,170,Rejected
Carnegie Mellon University (CMU),PhD,3.89,170,Accepted
Stanford,PhD,3.33,164,Rejected
Leland Stanford Junior University,PhD,3.40,165,Rejected
Stanford University,PhD,4.00,170,Rejected
Stanford University,PhD,3.26,170,Rejected
Stanford University,PhD,3.58,165,Rejected
Stanford University,PhD,3.60,169,Rejected
Stanford,PhD,3.60,166,Rejected
MIT,PhD,4.00,167,Accepted
Oxford University,PhD,4.00,167,Rejected
Massaaachusetts Institute Of Technology (MIT),PhD,3.82,170,Accepted
Princeton University,PhD,3.90,169,Accepted
UC Berkeley,Masters,3.88,170,Accepted
CMU LTI,PhD,3.89,165,Accepted
Leland Stanford Junior University,PhD,4.00,167,Accepted
UC Berkeley,PhD,3.99,169,Accepted
Massachusetts Insitute Of Technology (MIT),PhD,3.98,168,Interview
University Of Texas At Austin (UT Austin),Masters,3.30,170,Interview
Carnegie  Mellon University (CMU),PhD,3.82,170,Accepted
"University Of California, Los Angeles (UCLA)",PhD,3.50,167,Accepted
Carnege Mellon University(CMU),PhD,3.60,164,Accepted
Carnegie Mellon University (CMU) - Robotics Institute,PhD,3.93,170,Accepted
Princeton University,PhD,4.00,169,Rejected
Brown Univerisity,Masters,3.49,161,Accepted
Emory (Laney Graduate School),PhD,2.98,167,Interview
Carnegie Mellon University (CMU),Masters,3.84,170,Accepted
"Language Technologies Institute (LTI), Carnegie  Mellon University (CMU)",Masters,3.92,170,Accepted
The University Of Southern California (USC),Masters,3.85,168,Accepted
Carnegie Mellon University (CMU),PhD,3.84,170,Accepted
University Of Washington,PhD,3.90,170,Accepted
University Of Washington,PhD,3.99,169,Accepted
"Ã‰cole Polytechnique FÃ©dÃ©rale De Lausanne, EPFL",PhD,3.40,165,Rejected
UC Irvine (UCI),Masters,3.61,152,Accepted
Oxford University,PhD,3.90,169,Interview
Renssalear Polytechnic Institute (RPI),PhD,3.45,167,Rejected
University Of Texas (UT Austin),PhD,3.98,170,Accepted
U Mass Amherst,PhD,3.50,167,Accepted
New York University (NYU) Tandon School Of Engineering,PhD,3.20,170,Interview
Univerisity Of Illinois At Urbana Champagn,PhD,4.00,167,Accepted
University Of Massachuetts Amherst (UMass),PhD,3.50,170,Accepted
The University Of Illinois At Urbana-Champaign (UIUC),PhD,3.60,170,Accepted
University Of Texas At Austin (UT Austin),PhD,4.00,161,Accepted
University Of Chicago,Masters,3.50,164,Rejected
Dartmouth  College,PhD,3.80,169,Interview
Duke,PhD,3.56,169,Interview
Drexel  University,PhD,3.73,163,Interview
The University Of Southern California (USC),PhD,3.65,154,Accepted
University Of Chicago,Masters,3.90,162,Rejected
University Of Chicago,Masters,3.52,168,Accepted
University Of Chicagoo,Masters,3.52,164,Accepted
â€ŒBoston University,PhD,3.10,161,Accepted
University Of Texas At Austin (UT Austin),PhD,3.93,170,Accepted
"Ã™niversity Of California, Irvine",Masters,3.48,161,Accepted
Purdue University West Lafayette,PhD,4.00,169,Interview
"University Of Michigan, Ann Arbor (Umich)",PhD,3.85,162,Accepted
Cornell University (Ithaca),PhD,3.98,168,Accepted
Yale University,PhD,3.80,149,Interview
Ecole Polytechnique FÃ©dÃ©rale De Lausanne (EPFL),PhD,3.91,170,Accepted
Ecole Polytechnique FÃ©dÃ©rale De Lausanne (EPFL),PhD,3.88,170,Accepted
NC State (NCSU),PhD,3.62,167,Accepted
Brown University,PhD,3.85,164,Interview
JHU (Johns Hopkins),PhD,3.91,156,Interview
University Of Southern California,Masters,3.70,170,Accepted
Ohio State Univeristy,PhD,3.70,166,Accepted
The University Of Southern California (USC),PhD,3.93,170,Accepted
Dartmouth  College,PhD,3.50,167,Interview
Stanford University,PhD,4.00,167,Interview
The University Of Southern California,Masters,3.93,162,Accepted
The University Of Pennsylvania,Masters,3.93,162,Accepted
Princeton Univerisity,PhD,3.79,161,Interview
University Of British Columbia (UBC),Masters,3.22,170,Accepted
UC Irvine (UCI),PhD,3.58,147,Interview
University Of Texas - Dallas (UTD),Masters,2.92,168,Rejected
"(University Of California, Los Angeles UCLA)",PhD,3.60,166,Interview
Johns Hopkins (JHU),PhD,4.00,170,Interview
Harvard (SEAS),PhD,3.98,170,Interview
The University Of Illinois At Urbana-Champaign,PhD,4.00,170,Accepted
University Of Pennsylvania (UPenn),Masters,3.60,162,Rejected
Univeristy Of Waterloo,Masters,3.70,168,Interview
Illinois At Urbana-Champaign (UIUC),PhD,3.60,170,Interview
University Of Virginia,PhD,3.54,167,Interview
King Abdullah University Of Science And Technology (KAUST),Masters,3.90,168,Accepted
University Of Oregon,PhD,3.84,165,Interview
UIUC,PhD,3.00,170,Interview
Massachusett Institute Of Technology (MIT),PhD,3.70,168,Accepted
Columbia University (FFSEAS),PhD,3.70,170,Interview
"University Of Texas, Dallas (UTD)",Masters,3.85,154,Accepted
University Of Southern California (USC),Masters,3.48,159,Accepted
Columbia University,Masters,3.80,170,Accepted
Columbia University,PhD,3.80,167,Rejected
New York University (GSAS),Masters,3.80,170,Accepted
New York Univerity,Masters,3.80,170,Accepted
Purdue - West Lafayette,PhD,3.80,170,Accepted
Cornell,Masters,3.50,167,Rejected
New York University (Tandon),Masters,3.94,154,Accepted
Cornell,Masters,3.80,170,Accepted
Purdue - West Lafayette,PhD,3.80,170,Interview
The University Of Southern California (USC),Masters,3.80,164,Accepted
JHU Johns Hopkins,Masters,3.80,166,Accepted
The University Of Southern California (USC),Masters,3.73,167,Accepted
The University Of Southern California (USC),Masters,3.50,168,Accepted
The University Of Southern California (USC),Masters,3.73,167,Accepted
(Arizona State University) ASU,Masters,3.70,161,Accepted
Portland State University (PDX),PhD,2.10,170,Accepted
(Arizona State University) ASU,Masters,3.46,167,Accepted
University Of Texas Dallas (UTD),PhD,3.30,169,Rejected
DePaul University,Masters,3.73,167,Accepted
The University Of North Carolina At Charlotte (UNCC),Masters,3.40,165,Accepted
Carnegie Mellon (CMU) LTI,PhD,3.68,169,Accepted
The Ohio Sate University,PhD,3.74,164,Accepted
University Of Nevada - Las Vegas (UNLV),Masters,4.00,161,Accepted
Northwestern Universirty,Masters,3.66,165,Rejected
The University Of Toronto,Masters,3.64,167,Rejected
University Of Toronto (UofT),Masters,3.80,170,Rejected
The University Of North Carolina At Chapel Hill,Masters,3.90,170,Rejected
University Of Texas Dallas (UTD),Masters,3.45,162,Accepted
Virginia Tech,PhD,3.50,164,Rejected
"University Of California, Irvine",Masters,3.90,170,Rejected
"California, Irvine (UCI)",Masters,3.50,164,Rejected
à¸µUniversity Of Southern California (USC) - Viterbi School Of Engineering,Masters,3.10,161,Rejected
à¸µUniversity Of Southern California (USC) - Viterbi School Of Engineering,Masters,3.50,162,Accepted
"University Of Washington, Bothell",Masters,3.45,162,Accepted
University Of Waterloo,Masters,3.64,167,Rejected
The University Of Toronto,Masters,3.00,167,Rejected
"University Of California, Irvine",Masters,3.75,170,Accepted
University Of Toronto,Masters,3.50,155,Wait listed
à¸µUniversity Of Southern California (USC),Masters,3.85,167,Rejected
Western Washington (WWU),Masters,2.80,160,Accepted
University Of British Columbia (UBC),Masters,3.64,167,Rejected
The University Of Texas At Dallas,Masters,3.50,163,Accepted
UCSD,Masters,3.21,164,Accepted
University Of Alberta (UofAlberta),Masters,3.10,162,Rejected
The University Of North Carolina - Chapel Hill,Masters,3.75,170,Rejected
(Arizona State University) ASU,Masters,3.28,167,Accepted
University Of Rochester,PhD,3.60,163,Rejected
Northwestern University,Masters,3.80,162,Accepted
University Of North Carolina - UNC Chapel Hill,Masters,3.50,168,Rejected
"Illinois Institute Of Technology (IIT), Chicago",Masters,3.62,157,Accepted
The University Of Southern California (USC),Masters,3.86,161,Accepted
University Of Minnesota - Twin Cities (UMN),Masters,3.70,165,Accepted
Â à¸µUniversity Of Florida (UFL),Masters,3.60,167,Accepted
Technische UniversitÃ¤t MÃ¼nchen (TUM),Masters,4.00,167,Accepted
The University Of Massachusetts Amherst (UMass),PhD,3.20,165,Rejected
Virginia Polytechnic And State University (Virginia Tech),Masters,3.60,159,Rejected
Rutgers University,Masters,3.40,165,Rejected
University Of Southern California,Masters,3.70,161,Accepted
State University New York (SUNY) Stony Brook,PhD,3.50,170,Accepted
The University Of Illinois At Chicago (UIC),Masters,3.30,161,Rejected
Rutgers (State University Of New Jersey) New Brunswick,Masters,3.30,161,Rejected
Rutgers State University Of New Jersey (New Brunswick),Masters,3.60,167,Rejected
New York University (GSAS),PhD,3.20,165,Rejected
Columbia University (FFSEAS),Masters,3.68,157,Accepted
The University Of Texas Arlington,Masters,3.00,157,Accepted
Rochester Institute Of Technology,Masters,3.00,157,Accepted
(Arizona State University) ASU,PhD,3.40,161,Rejected
(Arizona State University) ASU,PhD,3.80,170,Rejected
University Of Maryland - Baltimore County (UMBC),PhD,3.20,165,Accepted
Columbia  University,Masters,3.84,170,Rejected
The University Of North Carolina - Chapel Hill (UNC),PhD,3.20,165,Rejected
UNC Chapel Hill,Masters,3.50,164,Rejected
"University Of California, Riverside (UCR)",Masters,3.02,168,Accepted
Columbia  University,Masters,3.60,170,Accepted
NCSU (North Carolina State University),Masters,3.60,170,Accepted
"McGill University (Montreal, Canada)",Masters,4.00,168,Accepted
San Jose State University,Masters,3.43,167,Rejected
University Of Washington Tacoma,Masters,3.80,165,Accepted
University Of Pennsylvania (UPenn),Masters,3.16,170,Rejected
McGill,Masters,3.31,170,Accepted
Ohio State University,Masters,3.70,167,Accepted
University Of Alberta,Masters,3.28,163,Rejected
Technical University Of Munich (TUM),Masters,3.15,168,Accepted
University Of Pennsylvania,Masters,3.44,159,Rejected
UCSD,Masters,3.50,169,Accepted
 UCLA,Masters,3.00,168,Rejected
"(University Of California, Los Angeles (UCLA)",PhD,3.84,170,Rejected
University Of Pennsylvania (UPenn),Masters,3.50,166,Accepted
University Of Pennsylvania,Masters,3.90,170,Accepted
Columbia  University (Fu Foundation),Masters,3.60,157,Rejected
Â à¸µUniversity Of Florida (UFL),Masters,3.60,157,Rejected
"Univeristy Of California, San Diego",Masters,3.44,168,Accepted
Columbia  University (Fu Foundation),Masters,3.44,168,Accepted
Columbia Universiry,Masters,3.63,170,Rejected
University Of Cincinati,Masters,3.70,166,Accepted
Columbia  University (Fu Foundation),Masters,3.98,155,Rejected
UCSD,Masters,3.63,170,Accepted
"McGill University (Montreal, Canada)",Masters,3.90,167,Accepted
San Jose State (SJSU),Masters,3.10,163,Accepted
Cornell Univer,Masters,3.66,165,Rejected
à¸µUniversity Of Southern California (USC) - Viterbi School Of Engineering,Masters,3.60,163,Rejected
USC,Masters,3.68,168,Accepted
UCSD,Masters,3.68,168,Accepted
Texas A&amp;M University,Masters,3.68,168,Accepted
Georgia Tech,Masters,3.68,168,Accepted
UCSB,Masters,3.68,168,Accepted
Arizona State University,Masters,3.68,168,Accepted
The University Of Southern California,Masters,3.44,157,Accepted
à¸µUniversity Of Southern California (USC),Masters,3.50,167,Accepted
Ohio State (OSU),Masters,3.40,165,Rejected
Carnegie Mellon University,Masters,3.44,159,Rejected
U Mass Amherst,PhD,3.50,164,Rejected
"California, Santa Barbara (UCSB)",PhD,3.75,169,Rejected
New York University,Masters,2.66,163,Rejected
à¸µUniversity Of Southern California (USC) - Viterbi School Of Engineering,Masters,3.61,158,Accepted
"(University Of California, Los Angeles (UCLA)",Masters,3.52,168,Rejected
Brown,Masters,3.64,168,Accepted
Ohio State University,Masters,3.10,160,Rejected
"University Of Michigan, Ann Arbor (Umich)",PhD,3.83,158,Rejected
Syracuse Univeristy (SU),Masters,3.42,164,Accepted
"University Of California, Sand Diego (UCSD)",PhD,3.86,170,Rejected
University Of Texas At Austin,Masters,3.20,170,Rejected
The University Of North Carolina At Chapel Hill,PhD,3.22,165,Rejected
"University Of California, Los Angeles  (UCLA)",Masters,3.90,170,Rejected
The University Of Alabama (Tuscaloosa),PhD,3.50,161,Accepted
Ohio State Univ. (OSU),Masters,3.20,145,Rejected
Columbia University,Masters,3.88,170,Accepted
University Of California San Diego (UCSD),Masters,3.96,170,Accepted
Cornell University (Ithaca),Masters,3.90,170,Accepted
The University Of Massachusetts Amherst,Masters,3.75,170,Accepted
Ohio State University,Masters,3.92,155,Rejected
Northwestern University,Masters,3.90,170,Accepted
New York University - GSAS,Masters,3.22,165,Accepted
UCLA,Masters,3.50,169,Accepted
UCSD,Masters,4.00,160,Accepted
(SUNY) Stony Brook,PhD,3.64,164,Accepted
University Of Texas At Austin,Masters,3.82,170,Accepted
State University Of New York - Stony Brook,PhD,3.81,168,Accepted
Drexel University,PhD,3.81,168,Accepted
Rutgers University,PhD,3.81,168,Accepted
Renssaeler Polytechic Institute,PhD,3.81,168,Accepted
The University Of Wisconsin - Madison,PhD,3.81,168,Accepted
The University Of North Carolina - Chapel Hill,PhD,3.81,168,Accepted
à¸µUniversity Of Maryland - College Park,PhD,3.81,168,Accepted
John Hopkins,PhD,3.81,168,Rejected
Cornell,PhD,3.81,168,Rejected
Ohio State Univ. (OSU),PhD,3.81,168,Accepted
CNS- New York University,PhD,3.81,168,Rejected
John Hopkins University (JHU),PhD,3.56,170,Rejected
Columbia  University,Masters,3.93,160,Rejected
University Of Texas At Austin,Masters,3.90,168,Accepted
Coulmbia University,Masters,3.50,168,Accepted
"California, Santa Barbara (UCSB)",Masters,3.50,154,Rejected
New York University (Tandon),Masters,3.50,154,Accepted
"Colorado University, Boulder",Masters,3.78,161,Accepted
UCSD,Masters,3.52,168,Accepted
University Of Texas At Austin,Masters,3.60,153,Rejected
UCSD (university Of California San Diego),Masters,3.65,153,Rejected
University Of Texas At Austin,Masters,3.04,170,Rejected
University Of Texas At Austin,Masters,3.82,170,Rejected
University Of Texas At Austin,Masters,3.76,167,Rejected
University Of Wisconsin Madison (PMP),Masters,3.79,163,Accepted
